publication_id,topic_id,topic_name,score,subfield,field,domain
W2168452204,T10080,Energy Efficient Wireless Sensor Networks,0.9998999834060669,Computer Networks and Communications,Computer Science,Physical Sciences
W2168452204,T10326,Indoor and Outdoor Localization Technologies,0.9958999752998352,Electrical and Electronic Engineering,Engineering,Physical Sciences
W2168452204,T12801,Bluetooth and Wireless Communication Technologies,0.9943000078201294,Computer Networks and Communications,Computer Science,Physical Sciences
W2066636486,T12016,Web Data Mining and Analysis,1.0,Information Systems,Computer Science,Physical Sciences
W2066636486,T10286,Information Retrieval and Search Behavior,0.9812999963760376,Information Systems,Computer Science,Physical Sciences
W2066636486,T13976,Web visibility and informetrics,0.9800999760627747,Information Systems,Computer Science,Physical Sciences
W2107031757,T10050,Multi-Criteria Decision Making,0.6985999941825867,Management Science and Operations Research,Decision Sciences,Social Sciences
W2011301426,T13650,Computational Physics and Python Applications,0.8888000249862671,Artificial Intelligence,Computer Science,Physical Sciences
W2170899200,T11400,Motivation and Self-Concept in Sports,0.9998000264167786,Social Psychology,Psychology,Social Sciences
W2170899200,T10547,"Education, Achievement, and Giftedness",0.9968000054359436,Experimental and Cognitive Psychology,Psychology,Social Sciences
W2170899200,T11998,Youth Development and Social Support,0.988099992275238,Safety Research,Social Sciences,Social Sciences
W2324392187,T10317,Advanced Database Systems and Queries,0.04580000042915344,Computer Networks and Communications,Computer Science,Physical Sciences
W2000117884,T12880,Qualitative Research Methods and Applications,0.2955000102519989,Education,Social Sciences,Social Sciences
W2005061283,T14315,Feminist Theory and Gender Studies,0.08579999953508377,Gender Studies,Social Sciences,Social Sciences
W2005061283,T11432,Gender Politics and Representation,0.0828000009059906,Gender Studies,Social Sciences,Social Sciences
W2005061283,T13158,Political and Economic history of UK and US,0.07370000332593918,Political Science and International Relations,Social Sciences,Social Sciences
W2059334100,T10467,Psychometric Methodologies and Testing,0.1777999997138977,Management Science and Operations Research,Decision Sciences,Social Sciences
W2059334100,T13148,Environmental and Air Quality Management,0.022099999710917473,Environmental Engineering,Environmental Science,Physical Sciences
W2059334100,T13141,Statistical Methods and Applications,0.018699999898672104,Statistics and Probability,Mathematics,Physical Sciences
W1550621568,T12395,Educational Innovations and Technology,0.8791999816894531,Information Systems,Computer Science,Physical Sciences
W1550621568,T14277,Social Skills and Education,0.8476999998092651,Education,Social Sciences,Social Sciences
W1550621568,T14483,Education and Teacher Training,0.8342000246047974,Education,Social Sciences,Social Sciences
W1986215651,T10206,Meta-analysis and systematic reviews,0.9998999834060669,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
W1986215651,T13309,Reliability and Agreement in Measurement,0.9927999973297119,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
W1986215651,T10804,"Health Systems, Economic Evaluations, Quality of Life",0.978600025177002,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2107328434,T10206,Meta-analysis and systematic reviews,0.996399998664856,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
W2107328434,T11235,Statistical Methods in Clinical Trials,0.996399998664856,Statistics and Probability,Mathematics,Physical Sciences
W2107328434,T10804,"Health Systems, Economic Evaluations, Quality of Life",0.987500011920929,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2025371271,T10176,Mesenchymal stem cell research,1.0,Genetics,Medicine,Health Sciences
W2025371271,T12264,Tissue Engineering and Regenerative Medicine,0.995199978351593,Surgery,Medicine,Health Sciences
W2025371271,T10336,Cancer Cells and Metastasis,0.9922000169754028,Oncology,Medicine,Health Sciences
W2964015378,T11273,Advanced Graph Neural Networks,0.9991999864578247,Artificial Intelligence,Computer Science,Physical Sciences
W2964015378,T11307,Domain Adaptation and Few-Shot Learning,0.9866999983787537,Artificial Intelligence,Computer Science,Physical Sciences
W2964015378,T12676,Machine Learning and ELM,0.9864000082015991,Artificial Intelligence,Computer Science,Physical Sciences
W2139212933,T10320,Neural Networks and Applications,0.9858999848365784,Artificial Intelligence,Computer Science,Physical Sciences
W2139212933,T10534,Structural Health Monitoring Techniques,0.9714000225067139,Civil and Structural Engineering,Engineering,Physical Sciences
W2139212933,T10057,Face and Expression Recognition,0.9692000150680542,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2127218421,T11871,Advanced Statistical Methods and Models,0.9580000042915344,Statistics and Probability,Mathematics,Physical Sciences
W2148080316,T11376,Geriatric Care and Nursing Homes,0.9998000264167786,General Health Professions,Health Professions,Health Sciences
W2148080316,T10009,Dementia and Cognitive Impairment Research,0.9993000030517578,Psychiatry and Mental health,Medicine,Health Sciences
W2148080316,T11712,Intergenerational Family Dynamics and Caregiving,0.9872000217437744,Sociology and Political Science,Social Sciences,Social Sciences
W2160234571,T11339,"Metabolism, Diabetes, and Cancer",0.9997000098228455,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
W2160234571,T10560,Diabetes Management and Research,0.9994999766349792,"Endocrinology, Diabetes and Metabolism",Medicine,Health Sciences
W2160234571,T10401,Diabetes Treatment and Management,0.9993000030517578,"Endocrinology, Diabetes and Metabolism",Medicine,Health Sciences
W4385245566,T10181,Natural Language Processing Techniques,0.9998000264167786,Artificial Intelligence,Computer Science,Physical Sciences
W4385245566,T10028,Topic Modeling,0.9962000250816345,Artificial Intelligence,Computer Science,Physical Sciences
W4385245566,T11714,Multimodal Machine Learning Applications,0.991599977016449,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2964121744,T11612,Stochastic Gradient Optimization Techniques,0.9948999881744385,Artificial Intelligence,Computer Science,Physical Sciences
W2964121744,T10963,Advanced Optimization Algorithms Research,0.9581999778747559,Numerical Analysis,Mathematics,Physical Sciences
W2964121744,T12676,Machine Learning and ELM,0.9531000256538391,Artificial Intelligence,Computer Science,Physical Sciences
W2965373594,T10028,Topic Modeling,0.9998999834060669,Artificial Intelligence,Computer Science,Physical Sciences
W2965373594,T10181,Natural Language Processing Techniques,0.9995999932289124,Artificial Intelligence,Computer Science,Physical Sciences
W2965373594,T11714,Multimodal Machine Learning Applications,0.9848999977111816,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2896457183,T10028,Topic Modeling,0.9998999834060669,Artificial Intelligence,Computer Science,Physical Sciences
W2896457183,T10181,Natural Language Processing Techniques,0.9995999932289124,Artificial Intelligence,Computer Science,Physical Sciences
W2896457183,T10201,Speech Recognition and Synthesis,0.9976999759674072,Artificial Intelligence,Computer Science,Physical Sciences
W3165656738,T10118,SARS-CoV-2 and COVID-19 Research,0.9993000030517578,Infectious Diseases,Medicine,Health Sciences
W3165656738,T10041,COVID-19 Clinical Research Studies,0.9991999864578247,Infectious Diseases,Medicine,Health Sciences
W3165656738,T11775,COVID-19 diagnosis using AI,0.9894999861717224,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences
W2139416101,T10895,Species Distribution and Climate Change,0.9998000264167786,Ecological Modeling,Environmental Science,Physical Sciences
W2139416101,T10199,Wildlife Ecology and Conservation,0.9939000010490417,Ecology,Environmental Science,Physical Sciences
W2139416101,T10005,Ecology and Vegetation Dynamics Studies,0.9879000186920166,Nature and Landscape Conservation,Environmental Science,Physical Sciences
W4229954146,T13398,Data Analysis with R,0.060600001364946365,Artificial Intelligence,Computer Science,Physical Sciences
W4229954146,T13141,Statistical Methods and Applications,0.05609999969601631,Statistics and Probability,Mathematics,Physical Sciences
W4229954146,T11396,Artificial Intelligence in Healthcare,0.0560000017285347,Health Information Management,Health Professions,Health Sciences
W2117178635,T13832,Advanced Decision-Making Techniques,0.7627000212669373,Information Systems,Computer Science,Physical Sciences
W2117178635,T10057,Face and Expression Recognition,0.6862000226974487,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
W2117178635,T10320,Neural Networks and Applications,0.6801999807357788,Artificial Intelligence,Computer Science,Physical Sciences
W2110603299,T10007,Monetary Policy and Economic Impact,0.9739000201225281,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
W1979575715,T10007,Monetary Policy and Economic Impact,0.9936000108718872,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
W1979575715,T10393,Economic Growth and Productivity,0.9817000031471252,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W1979575715,T12137,Economic theories and models,0.9714999794960022,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2108818539,T11871,Advanced Statistical Methods and Models,0.9973999857902527,Statistics and Probability,Mathematics,Physical Sciences
W2108818539,T10243,Statistical Methods and Bayesian Inference,0.9886999726295471,Statistics and Probability,Mathematics,Physical Sciences
W2108818539,T10136,Statistical Methods and Inference,0.983299970626831,Statistics and Probability,Mathematics,Physical Sciences
W3011865677,T10315,Decision-Making and Behavioral Economics,0.8069000244140625,General Decision Sciences,Decision Sciences,Social Sciences
W3011865677,T11413,Risk and Portfolio Optimization,0.016699999570846558,Management Science and Operations Research,Decision Sciences,Social Sciences
W3011865677,T11886,Agricultural risk and resilience,0.016599999740719795,Soil Science,Agricultural and Biological Sciences,Life Sciences
W2139122730,T13608,Advanced Computational Techniques in Science and Engineering,0.30079999566078186,Information Systems,Computer Science,Physical Sciences
W2112352537,T11911,Spatial and Panel Data Analysis,0.9990000128746033,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2112352537,T10136,Statistical Methods and Inference,0.9836999773979187,Statistics and Probability,Mathematics,Physical Sciences
W2112352537,T10357,Efficiency Analysis Using DEA,0.9772999882698059,Management Science and Operations Research,Decision Sciences,Social Sciences
W2178225550,T10320,Neural Networks and Applications,0.2207999974489212,Artificial Intelligence,Computer Science,Physical Sciences
W2178225550,T12157,Geochemistry and Geologic Mapping,0.19789999723434448,Artificial Intelligence,Computer Science,Physical Sciences
W2178225550,T10876,Fault Detection and Control Systems,0.18209999799728394,Control and Systems Engineering,Engineering,Physical Sciences
W2318680928,T10050,Multi-Criteria Decision Making,0.08699999749660492,Management Science and Operations Research,Decision Sciences,Social Sciences
W2318680928,T13748,Advanced Statistical Modeling Techniques,0.08269999921321869,Computer Networks and Communications,Computer Science,Physical Sciences
W2318680928,T10475,Psychological Well-being and Life Satisfaction,0.07800000160932541,Social Psychology,Psychology,Social Sciences
W2015930340,T10785,Economic Theory and Institutions,0.8242999911308289,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W2015930340,T12137,Economic theories and models,0.7164000272750854,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
W1736209534,T11122,Online Learning and Analytics,0.20350000262260437,Computer Science Applications,Computer Science,Physical Sciences
W2053154970,T13309,Reliability and Agreement in Measurement,0.9991000294685364,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences
W2053154970,T10050,Multi-Criteria Decision Making,0.9203000068664551,Management Science and Operations Research,Decision Sciences,Social Sciences
W2140369176,T14483,Education and Teacher Training,0.7339000105857849,Education,Social Sciences,Social Sciences
W2140369176,T12217,Higher Education Teaching and Evaluation,0.6424999833106995,Education,Social Sciences,Social Sciences
W2140369176,T10008,Teacher Education and Leadership Studies,0.6191999912261963,Education,Social Sciences,Social Sciences
W2332086916,T12474,Education Discipline and Inequality,0.47510001063346863,Education,Social Sciences,Social Sciences
W1570448133,T10538,Data Mining Algorithms and Applications,0.9994000196456909,Information Systems,Computer Science,Physical Sciences
W1570448133,T12535,Machine Learning and Data Classification,0.994700014591217,Artificial Intelligence,Computer Science,Physical Sciences
