id,type,source,target,year,publication_id,journal_id,person_id,author_position,is_corresponding,sort_order,institution_id,institution_name,raw_affiliation,latitude,longitude,topic_id,topic_name,score,keyword_id,keyword_name
"has_affiliation:publication:W2963276645->affiliation:hepatology, children's hospital of philadelphia, philadelphia, pa, usa",has_affiliation,publication:W2963276645,"affiliation:hepatology, children's hospital of philadelphia, philadelphia, pa, usa",,W2963276645,,,,,,,,"Hepatology, Children's Hospital of Philadelphia, Philadelphia, PA, USA",39.9523811340332,-75.16361999511719,,,,,
has_affiliation:publication:W2963276645->affiliation:I142606810,has_affiliation,publication:W2963276645,affiliation:I142606810,,W2963276645,,,,,,I142606810,Pacific Northwest National Laboratory,,46.28569030761719,-119.28446197509766,,,,,
"has_affiliation:publication:W2963276645->affiliation:earth and biological sciences directorate, pacific northwest national laboratory, richland, wa, usa",has_affiliation,publication:W2963276645,"affiliation:earth and biological sciences directorate, pacific northwest national laboratory, richland, wa, usa",,W2963276645,,,,,,,,"Earth and Biological Sciences Directorate, Pacific Northwest National Laboratory, Richland, WA, USA",46.28569030761719,-119.28446197509766,,,,,
has_affiliation:publication:W2963276645->affiliation:I137902535,has_affiliation,publication:W2963276645,affiliation:I137902535,,W2963276645,,,,,,I137902535,North Carolina State University,,35.7721,-78.63861,,,,,
"has_affiliation:publication:W2963276645->affiliation:bioinformatics research center, north carolina state university, raleigh, nc, usa",has_affiliation,publication:W2963276645,"affiliation:bioinformatics research center, north carolina state university, raleigh, nc, usa",,W2963276645,,,,,,,,"Bioinformatics Research Center, North Carolina State University, Raleigh, NC, USA",35.7721,-78.63861,,,,,
"has_affiliation:publication:W2963276645->affiliation:department of population health & pathobiology, north carolina state university, raleigh, nc, usa",has_affiliation,publication:W2963276645,"affiliation:department of population health & pathobiology, north carolina state university, raleigh, nc, usa",,W2963276645,,,,,,,,"Department of Population Health & Pathobiology, North Carolina State University, Raleigh, NC, USA",35.7721,-78.63861,,,,,
has_affiliation:publication:W2963276645->affiliation:I36258959,has_affiliation,publication:W2963276645,affiliation:I36258959,,W2963276645,,,,,,I36258959,University of California San Diego,,32.71571,-117.16472,,,,,
has_affiliation:publication:W2963276645->affiliation:I6750721,has_affiliation,publication:W2963276645,affiliation:I6750721,,W2963276645,,,,,,I6750721,University of Montana,,46.87215042114258,-113.99400329589844,,,,,
"has_affiliation:publication:W2963276645->affiliation:collaborative mass spectrometry innovation center, skaggs school of pharmacy and pharmaceutical sciences, university of california san diego, san diego, ca, usa",has_affiliation,publication:W2963276645,"affiliation:collaborative mass spectrometry innovation center, skaggs school of pharmacy and pharmaceutical sciences, university of california san diego, san diego, ca, usa",,W2963276645,,,,,,,,"Collaborative Mass Spectrometry Innovation Center, Skaggs School of Pharmacy and Pharmaceutical Sciences, University of California San Diego, San Diego, CA, USA",32.71571,-117.16472,,,,,
"has_affiliation:publication:W2963276645->affiliation:department of biological sciences, northern arizona university, flagstaff, az, usa",has_affiliation,publication:W2963276645,"affiliation:department of biological sciences, northern arizona university, flagstaff, az, usa",,W2963276645,,,,,,,,"Department of Biological Sciences, Northern Arizona University, Flagstaff, AZ, USA",35.19807052612305,-111.6512680053711,,,,,
has_affiliation:publication:W2963276645->affiliation:I3148997608,has_affiliation,publication:W2963276645,affiliation:I3148997608,,W2963276645,,,,,,I3148997608,Institute for Systems Biology,,47.62245178222656,-122.33670806884766,,,,,
"has_affiliation:publication:W2963276645->affiliation:institute for systems biology, seattle, wa, usa",has_affiliation,publication:W2963276645,"affiliation:institute for systems biology, seattle, wa, usa",,W2963276645,,,,,,,,"Institute for Systems Biology, Seattle, WA, USA",47.62245178222656,-122.33670806884766,,,,,
has_affiliation:publication:W2963276645->affiliation:I129902397,has_affiliation,publication:W2963276645,affiliation:I129902397,,W2963276645,,,,,,I129902397,Dalhousie University,,44.64269,-63.57688,,,,,
"has_affiliation:publication:W2963276645->affiliation:department of microbiology and immunology, dalhousie university, halifax, nova scotia, canada",has_affiliation,publication:W2963276645,"affiliation:department of microbiology and immunology, dalhousie university, halifax, nova scotia, canada",,W2963276645,,,,,,,,"Department of Microbiology and Immunology, Dalhousie University, Halifax, Nova Scotia, Canada",44.64269,-63.57688,,,,,
has_affiliation:publication:W2963276645->affiliation:I141945490,has_affiliation,publication:W2963276645,affiliation:I141945490,,W2963276645,,,,,,I141945490,University of British Columbia,,49.24966,-123.11934,,,,,
has_affiliation:publication:W2963276645->affiliation:I4405260628,has_affiliation,publication:W2963276645,affiliation:I4405260628,,W2963276645,,,,,,I4405260628,"University of British Columbia, Okanagan Campus",,49.88307,-119.48568,,,,,
has_affiliation:publication:W2963276645->affiliation:I822440,has_affiliation,publication:W2963276645,affiliation:I822440,,W2963276645,,,,,,I822440,Okanagan University College,,49.88307,-119.48568,,,,,
"has_affiliation:publication:W2963276645->affiliation:irving k. barber school of arts and sciences, university of british columbia, kelowna, british columbia, canada",has_affiliation,publication:W2963276645,"affiliation:irving k. barber school of arts and sciences, university of british columbia, kelowna, british columbia, canada",,W2963276645,,,,,,,,"Irving K. Barber School of Arts and Sciences, University of British Columbia, Kelowna, British Columbia, Canada",49.24966,-123.11934,,,,,
has_affiliation:publication:W2963276645->affiliation:I2801284671,has_affiliation,publication:W2963276645,affiliation:I2801284671,,W2963276645,,,,,,I2801284671,Shedd Aquarium,,41.867645263671875,-87.61309051513672,,,,,
"has_affiliation:publication:W2963276645->affiliation:a. watson armour iii center for animal health and welfare, aquarium microbiome project, john g. shedd aquarium, chicago, il, usa",has_affiliation,publication:W2963276645,"affiliation:a. watson armour iii center for animal health and welfare, aquarium microbiome project, john g. shedd aquarium, chicago, il, usa",,W2963276645,,,,,,,,"A. Watson Armour III Center for Animal Health and Welfare, Aquarium Microbiome Project, John G. Shedd Aquarium, Chicago, IL, USA",41.867645263671875,-87.61309051513672,,,,,
has_affiliation:publication:W2963276645->affiliation:I101527212,has_affiliation,publication:W2963276645,affiliation:I101527212,,W2963276645,,,,,,I101527212,Statens Serum Institut,,55.675941467285156,12.565529823303223,,,,,
"has_affiliation:publication:W2963276645->affiliation:department of congenital disorders, statens serum institut, copenhagen, denmark",has_affiliation,publication:W2963276645,"affiliation:department of congenital disorders, statens serum institut, copenhagen, denmark",,W2963276645,,,,,,,,"Department of Congenital Disorders, Statens Serum Institut, Copenhagen, Denmark",55.675941467285156,12.565529823303223,,,,,
"has_affiliation:publication:W2963276645->affiliation:department of biology, university of british columbia okanagan, okanagan, british columbia, canada",has_affiliation,publication:W2963276645,"affiliation:department of biology, university of british columbia okanagan, okanagan, british columbia, canada",,W2963276645,,,,,,,,"Department of Biology, University of British Columbia Okanagan, Okanagan, British Columbia, Canada",49.24966,-123.11934,,,,,
has_affiliation:publication:W2963276645->affiliation:I51713134,has_affiliation,publication:W2963276645,affiliation:I51713134,,W2963276645,,,,,,I51713134,University of Colorado Anschutz Medical Campus,,39.72943115234375,-104.83191680908203,,,,,
"has_affiliation:publication:W2963276645->affiliation:computational bioscience program, university of colorado anschutz medical campus, aurora, co, usa",has_affiliation,publication:W2963276645,"affiliation:computational bioscience program, university of colorado anschutz medical campus, aurora, co, usa",,W2963276645,,,,,,,,"Computational Bioscience Program, University of Colorado Anschutz Medical Campus, Aurora, CO, USA",39.72943115234375,-104.83191680908203,,,,,
"has_affiliation:publication:W2963276645->affiliation:department of medicine, division of biomedical informatics and personalized medicine, university of colorado anschutz medical campus, aurora, co, usa",has_affiliation,publication:W2963276645,"affiliation:department of medicine, division of biomedical informatics and personalized medicine, university of colorado anschutz medical campus, aurora, co, usa",,W2963276645,,,,,,,,"Department of Medicine, Division of Biomedical Informatics and Personalized Medicine, University of Colorado Anschutz Medical Campus, Aurora, CO, USA",39.72943115234375,-104.83191680908203,,,,,
has_affiliation:publication:W2963276645->affiliation:I201448701,has_affiliation,publication:W2963276645,affiliation:I201448701,,W2963276645,,,,,,I201448701,University of Washington,,47.60621,-122.33207,,,,,
"has_affiliation:publication:W2963276645->affiliation:escience institute, university of washington, seattle, wa, usa",has_affiliation,publication:W2963276645,"affiliation:escience institute, university of washington, seattle, wa, usa",,W2963276645,,,,,,,,"eScience Institute, University of Washington, Seattle, WA, USA",47.60621,-122.33207,,,,,
"has_affiliation:publication:W2963276645->affiliation:department of medicine, university of british columbia, kelowna, british columbia, canada",has_affiliation,publication:W2963276645,"affiliation:department of medicine, university of british columbia, kelowna, british columbia, canada",,W2963276645,,,,,,,,"Department of Medicine, University of British Columbia, Kelowna, British Columbia, Canada",49.24966,-123.11934,,,,,
"has_affiliation:publication:W2963276645->affiliation:irving k. barber school of arts and sciences, department of biology, university of british columbia, kelowna, british columbia, canada",has_affiliation,publication:W2963276645,"affiliation:irving k. barber school of arts and sciences, department of biology, university of british columbia, kelowna, british columbia, canada",,W2963276645,,,,,,,,"Irving K. Barber School of Arts and Sciences, Department of Biology, University of British Columbia, Kelowna, British Columbia, Canada",49.24966,-123.11934,,,,,
"has_affiliation:publication:W2963276645->affiliation:department of pediatrics, university of california san diego, la jolla, ca, usa",has_affiliation,publication:W2963276645,"affiliation:department of pediatrics, university of california san diego, la jolla, ca, usa",,W2963276645,,,,,,,,"Department of Pediatrics, University of California San Diego, La Jolla, CA, USA",32.71571,-117.16472,,,,,
has_affiliation:publication:W2963276645->affiliation:I87216513,has_affiliation,publication:W2963276645,affiliation:I87216513,,W2963276645,,,,,,I87216513,Michigan State University,,42.73698,-84.48387,,,,,
"has_affiliation:publication:W2963276645->affiliation:center for microbial ecology, michigan state university, east lansing, mi, usa",has_affiliation,publication:W2963276645,"affiliation:center for microbial ecology, michigan state university, east lansing, mi, usa",,W2963276645,,,,,,,,"Center for Microbial Ecology, Michigan State University, East Lansing, MI, USA",42.73698,-84.48387,,,,,
has_affiliation:publication:W2963276645->affiliation:I1743320,has_affiliation,publication:W2963276645,affiliation:I1743320,,W2963276645,,,,,,I1743320,Palo Alto University,,37.38228225708008,-122.18754577636719,,,,,
has_affiliation:publication:W2963276645->affiliation:I97018004,has_affiliation,publication:W2963276645,affiliation:I97018004,,W2963276645,,,,,,I97018004,Stanford University,,37.42411,-122.16608,,,,,
