id,type,affiliation_id,label,institution_name,country_code,institution_type,latitude,longitude,raw_affiliation
"affiliation:los alamos scientific laboratory, los alamos, new mexico",affiliation,,"Los Alamos Scientific Laboratory, Los Alamos, New Mexico",,,,35.88808059692383,-106.30696868896484,"Los Alamos Scientific Laboratory, Los Alamos, New Mexico"
"affiliation:loughborough university, uk,formerly manchester metropolitan university, uk",affiliation,,"Loughborough University, UK,Formerly Manchester Metropolitan University, UK",,,,52.76667022705078,-1.2000000476837158,"Loughborough University, UK,Formerly Manchester Metropolitan University, UK"
"affiliation:lpnhe, cnrs-in2p3, and university of paris vi and vii, paris, france",affiliation,,"LPNHE, CNRS-IN2P3, and University of Paris VI and VII, Paris, France",,,,48.85341,2.3488,"LPNHE, CNRS-IN2P3, and University of Paris VI and VII, Paris, France"
"affiliation:lrcs, cnrs umr-6007, université de picardie jules verne, amiens, france",affiliation,,"LRCS, CNRS UMR-6007, Université de Picardie Jules Verne, Amiens, France",,,,,,"LRCS, CNRS UMR-6007, Université de Picardie Jules Verne, Amiens, France"
"affiliation:luca technologies, golden, colorado, usa",affiliation,,"Luca Technologies, Golden, Colorado, USA",,,,39.73237228393555,-105.13472747802734,"Luca Technologies, Golden, Colorado, USA"
"affiliation:luca technologies, golden, usa",affiliation,,"Luca Technologies, Golden, USA",,,,39.73237228393555,-105.13472747802734,"Luca Technologies, Golden, USA"
affiliation:ludwig institute for cancer research,affiliation,,Ludwig Institute for Cancer Research,,,,50.837974548339844,4.380921840667725,Ludwig Institute for Cancer Research
"affiliation:ludwig institute for cancer research, university of california san diego, san diego, ca, usa",affiliation,,"Ludwig Institute for Cancer Research, University of California San Diego, San Diego, CA, USA",,,,50.837974548339844,4.380921840667725,"Ludwig Institute for Cancer Research, University of California San Diego, San Diego, CA, USA"
"affiliation:ludwig institute for cancer research, university of lausanne, ch-1015 lausanne, switzerland",affiliation,,"Ludwig Institute for Cancer Research, University of Lausanne, CH-1015 Lausanne, Switzerland",,,,46.516,6.63282,"Ludwig Institute for Cancer Research, University of Lausanne, CH-1015 Lausanne, Switzerland"
affiliation:ludwig-maximilian university of munich,affiliation,,Ludwig-Maximilian University of Munich,,,,48.13743,11.57549,Ludwig-Maximilian University of Munich
"affiliation:lunit inc., seoul, korea",affiliation,,"Lunit Inc., Seoul, Korea",,,,,,"Lunit Inc., Seoul, Korea"
"affiliation:lygature, eindhoven 5656 ag, the netherlands",affiliation,,"Lygature, Eindhoven 5656 AG, The Netherlands",,,,52.09083,5.12222,"Lygature, Eindhoven 5656 AG, The Netherlands"
"affiliation:lygature, eindhoven, 5656 ag, the netherlands",affiliation,,"Lygature, Eindhoven, 5656 AG, The Netherlands",,,,52.09083,5.12222,"Lygature, Eindhoven, 5656 AG, The Netherlands"
"affiliation:lyon college, batesville, united states",affiliation,,"Lyon College, Batesville, United States",,,,35.7698,-91.64097,"Lyon College, Batesville, United States"
"affiliation:lyon university, france",affiliation,,"Lyon University, France",,,,35.7698,-91.64097,"Lyon University, France"
"affiliation:m. armand and j.-m. tarascon are at the lrcs, cnrs umr-6007, université de picardie jules verne, amiens, france.,",affiliation,,"M. Armand and J.-M. Tarascon are at the LRCS, CNRS UMR-6007, Université de Picardie Jules Verne, Amiens, France.,",,,,49.9,2.3,"M. Armand and J.-M. Tarascon are at the LRCS, CNRS UMR-6007, Université de Picardie Jules Verne, Amiens, France.,"
"affiliation:m.r.c. speech and communication unit, edinburgh university, scotland, uk",affiliation,,"M.R.C. Speech and Communication Unit, Edinburgh University, Scotland, UK",,,,,,"M.R.C. Speech and Communication Unit, Edinburgh University, Scotland, UK"
"affiliation:macau university of science and technology, avenida wai long, taipa, 999078, macau, china",affiliation,,"Macau University of Science and Technology, Avenida Wai long, Taipa, 999078, Macau, China",,,,22.54553985595703,114.06829833984375,"Macau University of Science and Technology, Avenida Wai long, Taipa, 999078, Macau, China"
affiliation:magic leap inc,affiliation,,Magic Leap Inc,,,,26.145503997802734,-80.25323486328125,Magic Leap Inc
"affiliation:magic leap inc., usa",affiliation,,"Magic Leap Inc., USA",,,,26.145503997802734,-80.25323486328125,"Magic Leap Inc., USA"
"affiliation:management science and information systems department and rutcor, rutgers university , piscataway, 08854,",affiliation,,"Management Science and Information Systems Department and RUTCOR, Rutgers University , Piscataway, 08854,",,,,40.48622,-74.45182,"Management Science and Information Systems Department and RUTCOR, Rutgers University , Piscataway, 08854,"
"affiliation:manchester academic health sciences centre, south manchester university hospital nhs foundation trust, manchester, united kingdom",affiliation,,"Manchester Academic Health Sciences Centre, South Manchester University Hospital NHS Foundation Trust, Manchester, United Kingdom",,,,55.39594,10.38831,"Manchester Academic Health Sciences Centre, South Manchester University Hospital NHS Foundation Trust, Manchester, United Kingdom"
"affiliation:manchester academic sciences health centre, respiratory research group, university of manchester, university hospital south manchester, southmoor road, manchester m23 9lt, uk",affiliation,,"Manchester Academic Sciences Health Centre, Respiratory Research Group, University of Manchester, University Hospital South Manchester, Southmoor Road, Manchester M23 9LT, UK",,,,55.39594,10.38831,"Manchester Academic Sciences Health Centre, Respiratory Research Group, University of Manchester, University Hospital South Manchester, Southmoor Road, Manchester M23 9LT, UK"
"affiliation:manchester centre for mesoscience and nanotechnology university of manchester, manchester, uk",affiliation,,"Manchester Centre for Mesoscience and Nanotechnology University of Manchester, Manchester, UK",,,,53.48095,-2.23743,"Manchester Centre for Mesoscience and Nanotechnology University of Manchester, Manchester, UK"
"affiliation:manchester centre for mesoscience and nanotechnology, university of manchester, m13 9pl, manchester, uk",affiliation,,"Manchester Centre for Mesoscience and Nanotechnology, University of Manchester, M13 9PL, Manchester, UK",,,,53.48095,-2.23743,"Manchester Centre for Mesoscience and Nanotechnology, University of Manchester, M13 9PL, Manchester, UK"
"affiliation:manchester centre for mesoscience and nanotechnology, university of manchester, manchester m13 9pl, uk. geim@man.ac.uk",affiliation,,"Manchester Centre for Mesoscience and Nanotechnology, University of Manchester, Manchester M13 9PL, UK. geim@man.ac.uk",,,,53.48095,-2.23743,"Manchester Centre for Mesoscience and Nanotechnology, University of Manchester, Manchester M13 9PL, UK. geim@man.ac.uk"
"affiliation:manchester centre for mesoscience and nanotechnology, university of manchester, oxford road, manchester m13 9pl, uk",affiliation,,"Manchester Centre for Mesoscience and Nanotechnology, University of Manchester, Oxford Road, Manchester M13 9PL, UK",,,,53.48095,-2.23743,"Manchester Centre for Mesoscience and Nanotechnology, University of Manchester, Oxford Road, Manchester M13 9PL, UK"
"affiliation:manchester centre for mesoscience and nanotechnology, university of manchester, oxford road, manchester, m13 9pl, uk",affiliation,,"Manchester Centre for Mesoscience and Nanotechnology, University of Manchester, Oxford Road, Manchester, M13 9PL, UK",,,,53.48095,-2.23743,"Manchester Centre for Mesoscience and Nanotechnology, University of Manchester, Oxford Road, Manchester, M13 9PL, UK"
"affiliation:mann, matthias / proteomics and signal transduction, max planck institute of biochemistry, max planck society",affiliation,,"Mann, Matthias / Proteomics and Signal Transduction, Max Planck Institute of Biochemistry, Max Planck Society",,,,48.13743,11.57549,"Mann, Matthias / Proteomics and Signal Transduction, Max Planck Institute of Biochemistry, Max Planck Society"
"affiliation:martsinovsky institute of medical parasitology, tropical and vector borne diseases, sechenov university, moscow, russia",affiliation,,"Martsinovsky Institute of Medical Parasitology, Tropical and Vector Borne Diseases, Sechenov University, Moscow, Russia",,,,55.75204,37.61781,"Martsinovsky Institute of Medical Parasitology, Tropical and Vector Borne Diseases, Sechenov University, Moscow, Russia"
"affiliation:massachusetts eye and ear infirmary, massachusetts general hospital, harvard medical school, boston, massachusetts",affiliation,,"Massachusetts Eye and Ear Infirmary, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts",,,,42.358428955078125,-71.05976867675781,"Massachusetts Eye and Ear Infirmary, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts"
affiliation:massachusetts general hospital [boston],affiliation,,Massachusetts General Hospital [Boston],,,,42.358428955078125,-71.05976867675781,Massachusetts General Hospital [Boston]
"affiliation:massachusetts general hospital and harvard medical school, boston, massachusetts",affiliation,,"Massachusetts General Hospital and Harvard Medical School, Boston, Massachusetts",,,,42.3751,-71.10561,"Massachusetts General Hospital and Harvard Medical School, Boston, Massachusetts"
affiliation:massachusetts institute of technology,affiliation,,Massachusetts Institute of Technology,,,,42.3751,-71.10561,Massachusetts Institute of Technology
affiliation:massachusetts institute of technology (mit) - department of economics,affiliation,,Massachusetts Institute of Technology (MIT) - Department of Economics,,,,42.3751,-71.10561,Massachusetts Institute of Technology (MIT) - Department of Economics
"affiliation:massachusetts institute of technology, cambridge , usa#tab#",affiliation,,"Massachusetts Institute of Technology, Cambridge , USA#TAB#",,,,42.3751,-71.10561,"Massachusetts Institute of Technology, Cambridge , USA#TAB#"
"affiliation:massachusetts institute of technology, cambridge, ma, usa",affiliation,,"Massachusetts Institute of Technology, Cambridge, MA, USA",,,,42.3751,-71.10561,"Massachusetts Institute of Technology, Cambridge, MA, USA"
"affiliation:massachusetts institute of technology, cambridge, united states",affiliation,,"Massachusetts Institute of Technology, Cambridge, United States",,,,42.3751,-71.10561,"Massachusetts Institute of Technology, Cambridge, United States"
"affiliation:materials sciences division, lawrence berkeley national laboratory, berkeley, ca 94720, usa",affiliation,,"Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA",,,,37.87159,-122.27275,"Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA"
"affiliation:mathematisch centrum, 2e boerhaavestraat 49, amsterdam-o",affiliation,,"Mathematisch Centrum, 2e Boerhaavestraat 49, Amsterdam-O",,,,,,"Mathematisch Centrum, 2e Boerhaavestraat 49, Amsterdam-O"
"affiliation:max delbrück centre for molecular medicine, 13125 berlin, germany",affiliation,,"Max Delbrück Centre for Molecular Medicine, 13125 Berlin, Germany",,,,52.52436828613281,13.410530090332031,"Max Delbrück Centre for Molecular Medicine, 13125 Berlin, Germany"
"affiliation:max f. perutz laboratories (mfpl), university of vienna, a-1030 vienna, austria",affiliation,,"Max F. Perutz Laboratories (MFPL), University of Vienna, A-1030 Vienna, Austria",,,,,,"Max F. Perutz Laboratories (MFPL), University of Vienna, A-1030 Vienna, Austria"
"affiliation:max planck compute and data facility, mps, garching 85748, germany",affiliation,,"Max Planck Compute and Data Facility, MPS, Garching 85748, Germany",,,,48.248958587646484,11.651009559631348,"Max Planck Compute and Data Facility, MPS, Garching 85748, Germany"
"affiliation:max planck compute and data facility, mps, garching, 85748, germany",affiliation,,"Max Planck Compute and Data Facility, MPS, Garching, 85748, Germany",,,,48.248958587646484,11.651009559631348,"Max Planck Compute and Data Facility, MPS, Garching, 85748, Germany"
affiliation:max planck institute for biophysical chemistry (karl friedrich bonhoeffer institute),affiliation,,Max Planck Institute for Biophysical Chemistry (Karl Friedrich Bonhoeffer Institute),,,,51.53443145751953,9.932279586791992,Max Planck Institute for Biophysical Chemistry (Karl Friedrich Bonhoeffer Institute)
affiliation:max planck institute for chemistry,affiliation,,Max Planck Institute for Chemistry,,,,-35.2834587097168,149.12806701660156,Max Planck Institute for Chemistry
"affiliation:max planck institute for molecular genetics, d-14195 berlin-dahlem, germany",affiliation,,"Max Planck Institute for Molecular Genetics, D-14195 Berlin-Dahlem, Germany",,,,37.566,126.9784,"Max Planck Institute for Molecular Genetics, D-14195 Berlin-Dahlem, Germany"
"affiliation:max planck institute of molecular cell biology and genetics, dresden, germany",affiliation,,"Max Planck Institute of Molecular Cell Biology and Genetics, Dresden, Germany",,,,51.05861282348633,13.784722328186035,"Max Planck Institute of Molecular Cell Biology and Genetics, Dresden, Germany"
