id,type,source,target,publication_id,topic_id,topic_name,score
has_topic:publication:W2149441684->topic:T11287,has_topic,publication:W2149441684,topic:T11287,W2149441684,T11287,Cancer Genomics and Diagnostics,0.9997000098228455
has_topic:publication:W2149441684->topic:T11642,has_topic,publication:W2149441684,topic:T11642,W2149441684,T11642,Genomics and Rare Diseases,0.9944999814033508
has_topic:publication:W2149441684->topic:T10887,has_topic,publication:W2149441684,topic:T10887,W2149441684,T10887,Bioinformatics and Genomic Networks,0.9886999726295471
has_topic:publication:W3009912996->topic:T10118,has_topic,publication:W3009912996,topic:T10118,W3009912996,T10118,SARS-CoV-2 and COVID-19 Research,1.0
has_topic:publication:W3009912996->topic:T10041,has_topic,publication:W3009912996,topic:T10041,W3009912996,T10041,COVID-19 Clinical Research Studies,0.9983000159263611
has_topic:publication:W3009912996->topic:T11581,has_topic,publication:W3009912996,topic:T11581,W3009912996,T11581,Viral Infections and Outbreaks Research,0.9890000224113464
has_topic:publication:W2949177718->topic:T11289,has_topic,publication:W2949177718,topic:T11289,W2949177718,T11289,Single-cell and spatial transcriptomics,1.0
has_topic:publication:W2949177718->topic:T12859,has_topic,publication:W2949177718,topic:T12859,W2949177718,T12859,Cell Image Analysis Techniques,0.9889000058174133
has_topic:publication:W2949177718->topic:T10540,has_topic,publication:W2949177718,topic:T10540,W2949177718,T10540,Advanced Fluorescence Microscopy Techniques,0.983299970626831
has_topic:publication:W1997183854->topic:T11297,has_topic,publication:W1997183854,topic:T11297,W1997183854,T11297,Ferroptosis and cancer prognosis,0.9980000257492065
has_topic:publication:W1997183854->topic:T10915,has_topic,publication:W1997183854,topic:T10915,W1997183854,T10915,Trace Elements in Health,0.9900000095367432
has_topic:publication:W1997183854->topic:T10587,has_topic,publication:W1997183854,topic:T10587,W1997183854,T10587,Autophagy in Disease and Therapy,0.9842000007629395
has_topic:publication:W2117692326->topic:T10336,has_topic,publication:W2117692326,topic:T10336,W2117692326,T10336,Cancer Cells and Metastasis,0.9991999864578247
has_topic:publication:W2117692326->topic:T10631,has_topic,publication:W2117692326,topic:T10631,W2117692326,T10631,"Cancer, Hypoxia, and Metabolism",0.9933000206947327
has_topic:publication:W2117692326->topic:T10583,has_topic,publication:W2117692326,topic:T10583,W2117692326,T10583,Cancer-related Molecular Pathways,0.9926999807357788
has_topic:publication:W2162674813->topic:T10062,has_topic,publication:W2162674813,topic:T10062,W2162674813,T10062,MicroRNA in disease regulation,1.0
has_topic:publication:W2162674813->topic:T11765,has_topic,publication:W2162674813,topic:T11765,W2162674813,T11765,Circular RNAs in diseases,0.9958999752998352
has_topic:publication:W2162674813->topic:T10725,has_topic,publication:W2162674813,topic:T10725,W2162674813,T10725,RNA Interference and Gene Delivery,0.989300012588501
has_topic:publication:W2138977668->topic:T10505,has_topic,publication:W2138977668,topic:T10505,W2138977668,T10505,Pluripotent Stem Cells Research,0.9995999932289124
has_topic:publication:W2138977668->topic:T10176,has_topic,publication:W2138977668,topic:T10176,W2138977668,T10176,Mesenchymal stem cell research,0.9779999852180481
has_topic:publication:W2138977668->topic:T12264,has_topic,publication:W2138977668,topic:T12264,W2138977668,T12264,Tissue Engineering and Regenerative Medicine,0.9718999862670898
has_topic:publication:W2125987139->topic:T10505,has_topic,publication:W2125987139,topic:T10505,W2125987139,T10505,Pluripotent Stem Cells Research,0.9998999834060669
has_topic:publication:W2125987139->topic:T10878,has_topic,publication:W2125987139,topic:T10878,W2125987139,T10878,CRISPR and Genetic Engineering,0.9922999739646912
has_topic:publication:W2125987139->topic:T12140,has_topic,publication:W2125987139,topic:T12140,W2125987139,T12140,Renal and related cancers,0.9914000034332275
has_topic:publication:W144423133->topic:T10184,has_topic,publication:W144423133,topic:T10184,W144423133,T10184,Plant Molecular Biology Research,0.9994000196456909
has_topic:publication:W144423133->topic:T10494,has_topic,publication:W144423133,topic:T10494,W144423133,T10494,Plant Virus Research Studies,0.9988999962806702
has_topic:publication:W144423133->topic:T12858,has_topic,publication:W144423133,topic:T12858,W144423133,T12858,Plant Disease Resistance and Genetics,0.9940000176429749
has_topic:publication:W2034269086->topic:T10583,has_topic,publication:W2034269086,topic:T10583,W2034269086,T10583,Cancer-related Molecular Pathways,0.9980000257492065
has_topic:publication:W2034269086->topic:T10336,has_topic,publication:W2034269086,topic:T10336,W2034269086,T10336,Cancer Cells and Metastasis,0.9939000010490417
has_topic:publication:W2034269086->topic:T10123,has_topic,publication:W2034269086,topic:T10123,W2034269086,T10123,DNA Repair Mechanisms,0.9890999794006348
has_topic:publication:W1523693806->topic:T10587,has_topic,publication:W1523693806,topic:T10587,W1523693806,T10587,Autophagy in Disease and Therapy,0.9998999834060669
has_topic:publication:W1523693806->topic:T10170,has_topic,publication:W1523693806,topic:T10170,W1523693806,T10170,Retinal Diseases and Treatments,0.98580002784729
has_topic:publication:W1523693806->topic:T11848,has_topic,publication:W1523693806,topic:T11848,W1523693806,T11848,Heme Oxygenase-1 and Carbon Monoxide,0.9710000157356262
has_topic:publication:W2018289835->topic:T12910,has_topic,publication:W2018289835,topic:T12910,W2018289835,T12910,Eicosanoids and Hypertension Pharmacology,0.9983000159263611
has_topic:publication:W2018289835->topic:T11332,has_topic,publication:W2018289835,topic:T11332,W2018289835,T11332,"Genomics, phytochemicals, and oxidative stress",0.9957000017166138
has_topic:publication:W2018289835->topic:T11884,has_topic,publication:W2018289835,topic:T11884,W2018289835,T11884,Redox biology and oxidative stress,0.9951000213623047
has_topic:publication:W1487127700->topic:T10791,has_topic,publication:W1487127700,topic:T10791,W1487127700,T10791,Advanced Control Systems Optimization,0.8015999794006348
has_topic:publication:W1997151511->topic:T11177,has_topic,publication:W1997151511,topic:T11177,W1997151511,T11177,Spectroscopy and Quantum Chemical Studies,0.9998999834060669
has_topic:publication:W1997151511->topic:T11129,has_topic,publication:W1997151511,topic:T11129,W1997151511,T11129,Photochemistry and Electron Transfer Studies,0.9991999864578247
has_topic:publication:W1997151511->topic:T11449,has_topic,publication:W1997151511,topic:T11449,W1997151511,T11449,Mechanical and Optical Resonators,0.9905999898910522
has_topic:publication:W2110540540->topic:T10078,has_topic,publication:W2110540540,topic:T10078,W2110540540,T10078,Advanced Photocatalysis Techniques,0.9757000207901001
has_topic:publication:W2110540540->topic:T11434,has_topic,publication:W2110540540,topic:T11434,W2110540540,T11434,Electrochemical Analysis and Applications,0.9689000248908997
has_topic:publication:W2110540540->topic:T10024,has_topic,publication:W2110540540,topic:T10024,W2110540540,T10024,TiO2 Photocatalysis and Solar Cells,0.9049000144004822
has_topic:publication:W2038767330->topic:T10798,has_topic,publication:W2038767330,topic:T10798,W2038767330,T10798,Crystallography and molecular interactions,0.9944000244140625
has_topic:publication:W2038767330->topic:T11746,has_topic,publication:W2038767330,topic:T11746,W2038767330,T11746,Inorganic and Organometallic Chemistry,0.9889000058174133
has_topic:publication:W2038767330->topic:T12748,has_topic,publication:W2038767330,topic:T12748,W2038767330,T12748,Molecular spectroscopy and chirality,0.9876999855041504
has_topic:publication:W2140190241->topic:T11106,has_topic,publication:W2140190241,topic:T11106,W2140190241,T11106,Data Management and Algorithms,0.9991000294685364
has_topic:publication:W2140190241->topic:T10538,has_topic,publication:W2140190241,topic:T10538,W2140190241,T10538,Data Mining Algorithms and Applications,0.9987000226974487
has_topic:publication:W2140190241->topic:T10317,has_topic,publication:W2140190241,topic:T10317,W2140190241,T10317,Advanced Database Systems and Queries,0.9975000023841858
has_topic:publication:W1815596065->topic:T13283,has_topic,publication:W1815596065,topic:T13283,W1815596065,T13283,Mental Health Research Topics,0.49459999799728394
has_topic:publication:W2147264455->topic:T11120,has_topic,publication:W2147264455,topic:T11120,W2147264455,T11120,Nonprofit Sector and Volunteering,0.2890999913215637
has_topic:publication:W4293586167->topic:T10157,has_topic,publication:W4293586167,topic:T10157,W4293586167,T10157,Sports Performance and Training,0.07819999754428864
has_topic:publication:W2122410182->topic:T13062,has_topic,publication:W2122410182,topic:T13062,W2122410182,T13062,Cognitive Computing and Networks,0.14830000698566437
has_topic:publication:W2122410182->topic:T14420,has_topic,publication:W2122410182,topic:T14420,W2122410182,T14420,Advanced Research in Systems and Signal Processing,0.13600000739097595
has_topic:publication:W1554663460->topic:T10320,has_topic,publication:W1554663460,topic:T10320,W1554663460,T10320,Neural Networks and Applications,0.7178000211715698
has_topic:publication:W2432517183->topic:T13126,has_topic,publication:W2432517183,topic:T13126,W2432517183,T13126,Scientific Research and Discoveries,1.0
has_topic:publication:W2432517183->topic:T13650,has_topic,publication:W2432517183,topic:T13650,W2432517183,T13650,Computational Physics and Python Applications,0.9620000123977661
has_topic:publication:W2432517183->topic:T13307,has_topic,publication:W2432517183,topic:T13307,W2432517183,T13307,Diverse Scientific and Engineering Research,0.9103000164031982
has_topic:publication:W2797247465->topic:T11871,has_topic,publication:W2797247465,topic:T11871,W2797247465,T11871,Advanced Statistical Methods and Models,0.9948999881744385
has_topic:publication:W2797247465->topic:T13141,has_topic,publication:W2797247465,topic:T13141,W2797247465,T13141,Statistical Methods and Applications,0.9898999929428101
has_topic:publication:W2797247465->topic:T13748,has_topic,publication:W2797247465,topic:T13748,W2797247465,T13748,Advanced Statistical Modeling Techniques,0.9739000201225281
has_topic:publication:W1973948212->topic:T10410,has_topic,publication:W1973948212,topic:T10410,W1973948212,T10410,COVID-19 epidemiological studies,0.04399999976158142
has_topic:publication:W1973948212->topic:T10845,has_topic,publication:W1973948212,topic:T10845,W1973948212,T10845,Advanced Causal Inference Techniques,0.04010000079870224
has_topic:publication:W2153943092->topic:T11810,has_topic,publication:W2153943092,topic:T11810,W2153943092,T11810,Complex Systems and Decision Making,0.5559999942779541
has_topic:publication:W1541515907->topic:T14503,has_topic,publication:W1541515907,topic:T14503,W1541515907,T14503,"Globalization, Economics, and Policies",0.5101000070571899
has_topic:publication:W1541515907->topic:T12903,has_topic,publication:W1541515907,topic:T12903,W1541515907,T12903,Globalization and Cultural Identity,0.5084999799728394
has_topic:publication:W1541515907->topic:T14302,has_topic,publication:W1541515907,topic:T14302,W1541515907,T14302,European Politics and Security,0.45339998602867126
has_topic:publication:W2157207849->topic:T11743,has_topic,publication:W2157207849,topic:T11743,W2157207849,T11743,Political Economy and Marxism,0.26969999074935913
has_topic:publication:W2157207849->topic:T13158,has_topic,publication:W2157207849,topic:T13158,W2157207849,T13158,Political and Economic history of UK and US,0.23260000348091125
has_topic:publication:W2157207849->topic:T10443,has_topic,publication:W2157207849,topic:T10443,W2157207849,T10443,Social Policy and Reform Studies,0.2160000056028366
has_topic:publication:W3023540311->topic:T10100,has_topic,publication:W3023540311,topic:T10100,W3023540311,T10100,Metaheuristic Optimization Algorithms Research,0.6865000128746033
has_topic:publication:W2160456562->topic:T10117,has_topic,publication:W2160456562,topic:T10117,W2160456562,T10117,Advanced Combustion Engine Technologies,0.9972000122070312
has_topic:publication:W2160456562->topic:T10507,has_topic,publication:W2160456562,topic:T10507,W2160456562,T10507,Biodiesel Production and Applications,0.9864000082015991
has_topic:publication:W2160456562->topic:T12095,has_topic,publication:W2160456562,topic:T12095,W2160456562,T12095,Vehicle emissions and performance,0.9448999762535095
has_topic:publication:W2285072859->topic:T10745,has_topic,publication:W2285072859,topic:T10745,W2285072859,T10745,Heart Rate Variability and Autonomic Control,0.9998000264167786
has_topic:publication:W2285072859->topic:T11196,has_topic,publication:W2285072859,topic:T11196,W2285072859,T11196,Non-Invasive Vital Sign Monitoring,0.9908999800682068
has_topic:publication:W2285072859->topic:T11209,has_topic,publication:W2285072859,topic:T11209,W2285072859,T11209,Cardiovascular and exercise physiology,0.9298999905586243
has_topic:publication:W3199943451->topic:T10385,has_topic,publication:W3199943451,topic:T10385,W3199943451,T10385,Plant Diversity and Evolution,0.13079999387264252
has_topic:publication:W3199943451->topic:T13506,has_topic,publication:W3199943451,topic:T13506,W3199943451,T13506,Botanical Research and Chemistry,0.12439999729394913
has_topic:publication:W3199943451->topic:T13238,has_topic,publication:W3199943451,topic:T13238,W3199943451,T13238,Botanical Studies and Applications,0.12129999697208405
has_topic:publication:W2004778468->topic:T11764,has_topic,publication:W2004778468,topic:T11764,W2004778468,T11764,Evolution and Genetic Dynamics,0.15880000591278076
has_topic:publication:W1866311589->topic:T12100,has_topic,publication:W1866311589,topic:T12100,W1866311589,T12100,Advanced Mathematical Modeling in Engineering,0.37310001254081726
