id,type,year,label,publication_id,title,journal_id,journal_name,cited_by_count,name,issn_l,source_type,host_organization_name,person_id,display_name,orcid,affiliation_id,institution_name,country_code,institution_type,latitude,longitude,raw_affiliation
journal:name:http://www.cs.toronto.edu/%7ersalakhu/papers/srivastava14a.pdf,journal,,http://www.cs.toronto.edu/%7Ersalakhu/papers/srivastava14a.pdf,,,name:http://www.cs.toronto.edu/%7ersalakhu/papers/srivastava14a.pdf,,,http://www.cs.toronto.edu/%7Ersalakhu/papers/srivastava14a.pdf,,,,,,,,,,,,,
journal:name:http://www.cs.unc.edu/%7ewliu/papers/ssd.pdf,journal,,http://www.cs.unc.edu/%7Ewliu/papers/ssd.pdf,,,name:http://www.cs.unc.edu/%7ewliu/papers/ssd.pdf,,,http://www.cs.unc.edu/%7Ewliu/papers/ssd.pdf,,,,,,,,,,,,,
journal:name:http://www2.cs.uh.edu/~ceick/7363/papers/dbscan.pdf,journal,,http://www2.cs.uh.edu/~ceick/7363/Papers/dbscan.pdf,,,name:http://www2.cs.uh.edu/~ceick/7363/papers/dbscan.pdf,,,http://www2.cs.uh.edu/~ceick/7363/Papers/dbscan.pdf,,,,,,,,,,,,,
journal:S61446109,journal,,Human Relations,,,S61446109,,,Human Relations,0018-7267,journal,SAGE Publishing,,,,,,,,,,
journal:S184954342,journal,,IEEE Transactions on Automatic Control,,,S184954342,,,IEEE Transactions on Automatic Control,0018-9286,journal,Institute of Electrical and Electronics Engineers,,,,,,,,,,
journal:S93787993,journal,,IEEE Transactions on Evolutionary Computation,,,S93787993,,,IEEE Transactions on Evolutionary Computation,1089-778X,journal,Institute of Electrical and Electronics Engineers,,,,,,,,,,
journal:S4210173141,journal,,IEEE Transactions on Image Processing,,,S4210173141,,,IEEE Transactions on Image Processing,1057-7149,journal,Institute of Electrical and Electronics Engineers,,,,,,,,,,
journal:S4502562,journal,,IEEE Transactions on Information Theory,,,S4502562,,,IEEE Transactions on Information Theory,0018-9448,journal,Institute of Electrical and Electronics Engineers,,,,,,,,,,
journal:S30698027,journal,,IEEE Transactions on Knowledge and Data Engineering,,,S30698027,,,IEEE Transactions on Knowledge and Data Engineering,1041-4347,journal,IEEE Computer Society,,,,,,,,,,
journal:S42080949,journal,,IEEE Transactions on Neural Networks,,,S42080949,,,IEEE Transactions on Neural Networks,1045-9227,journal,Institute of Electrical and Electronics Engineers,,,,,,,,,,
journal:S199944782,journal,,IEEE Transactions on Pattern Analysis and Machine Intelligence,,,S199944782,,,IEEE Transactions on Pattern Analysis and Machine Intelligence,0162-8828,journal,IEEE Computer Society,,,,,,,,,,
journal:S76152103,journal,,IEEE Transactions on Systems Man and Cybernetics,,,S76152103,,,IEEE Transactions on Systems Man and Cybernetics,0018-9472,journal,Institute of Electrical and Electronics Engineers,,,,,,,,,,
journal:S166948985,journal,,Industrial Robot the international journal of robotics research and application,,,S166948985,,,Industrial Robot the international journal of robotics research and application,0143-991X,journal,Emerald Publishing Limited,,,,,,,,,,
journal:S4210192454,journal,,Information and Control,,,S4210192454,,,Information and Control,0019-9958,journal,Academic Press,,,,,,,,,,
journal:S4210208459,journal,,Integrative Medicine International,,,S4210208459,,,Integrative Medicine International,2296-7362,journal,Karger Publishers,,,,,,,,,,
journal:S4306401748,journal,,Intellectum (Universidad de La Sabana),,,S4306401748,,,Intellectum (Universidad de La Sabana),,repository,Universidad de La Sabana,,,,,,,,,,
journal:S74917805,journal,,International Journal for Quality in Health Care,,,S74917805,,,International Journal for Quality in Health Care,1353-4505,journal,Oxford University Press,,,,,,,,,,
journal:S5382288,journal,,International Journal of Cancer,,,S5382288,,,International Journal of Cancer,0020-7136,journal,Wiley,,,,,,,,,,
journal:S32061424,journal,,International Journal of Climatology,,,S32061424,,,International Journal of Climatology,0899-8418,journal,Wiley,,,,,,,,,,
journal:S25538012,journal,,International Journal of Computer Vision,,,S25538012,,,International Journal of Computer Vision,0920-5691,journal,Springer Science+Business Media,,,,,,,,,,
journal:S39841227,journal,,International Journal of Forecasting,,,S39841227,,,International Journal of Forecasting,0169-2070,journal,Elsevier BV,,,,,,,,,,
journal:S189354248,journal,,International Journal of Information Management,,,S189354248,,,International Journal of Information Management,0268-4012,journal,Elsevier BV,,,,,,,,,,
journal:S174538591,journal,,International Journal of Intercultural Relations,,,S174538591,,,International Journal of Intercultural Relations,0147-1767,journal,Elsevier BV,,,,,,,,,,
journal:S114106686,journal,,International Journal of Research & Method in Education,,,S114106686,,,International Journal of Research & Method in Education,1743-727X,journal,Routledge,,,,,,,,,,
journal:S125130336,journal,,International Journal of Social Research Methodology,,,S125130336,,,International Journal of Social Research Methodology,1364-5579,journal,Taylor & Francis,,,,,,,,,,
journal:S90857023,journal,,International Migration Review,,,S90857023,,,International Migration Review,0197-9183,journal,SAGE Publishing,,,,,,,,,,
journal:S172573765,journal,,JAMA,,,S172573765,,,JAMA,0098-7484,journal,American Medical Association,,,,,,,,,,
journal:S98010888,journal,,JNCI Journal of the National Cancer Institute,,,S98010888,,,JNCI Journal of the National Cancer Institute,0027-8874,journal,Oxford University Press,,,,,,,,,,
journal:S4306463499,journal,,Johns Hopkins University Press eBooks,,,S4306463499,,,Johns Hopkins University Press eBooks,,ebook platform,Johns Hopkins University Press,,,,,,,,,,
journal:S207420867,journal,,Journal for the Scientific Study of Religion,,,S207420867,,,Journal for the Scientific Study of Religion,0021-8294,journal,Wiley,,,,,,,,,,
journal:S137832324,journal,,Journal of Advanced Nursing,,,S137832324,,,Journal of Advanced Nursing,0309-2402,journal,Wiley,,,,,,,,,,
journal:S26308392,journal,,Journal of Aesthetics and Art Criticism,,,S26308392,,,Journal of Aesthetics and Art Criticism,0021-8529,journal,Oxford University Press,,,,,,,,,,
journal:S2755299131,journal,,Journal of AOAC INTERNATIONAL,,,S2755299131,,,Journal of AOAC INTERNATIONAL,0004-5756,journal,Oxford University Press,,,,,,,,,,
journal:S79162954,journal,,Journal of Applied Crystallography,,,S79162954,,,Journal of Applied Crystallography,0021-8898,journal,Wiley,,,,,,,,,,
journal:S85739584,journal,,Journal of Applied Econometrics,,,S85739584,,,Journal of Applied Econometrics,0883-7252,journal,Wiley,,,,,,,,,,
journal:S187991544,journal,,Journal of Applied Physics,,,S187991544,,,Journal of Applied Physics,0021-8979,journal,American Institute of Physics,,,,,,,,,,
journal:S166002381,journal,,Journal of Applied Psychology,,,S166002381,,,Journal of Applied Psychology,0021-9010,journal,American Psychological Association,,,,,,,,,,
journal:S139930977,journal,,Journal of Artificial Intelligence Research,,,S139930977,,,Journal of Artificial Intelligence Research,1076-9757,journal,AI Access Foundation,,,,,,,,,,
journal:S2764422239,journal,,Journal of Basic Engineering,,,S2764422239,,,Journal of Basic Engineering,0021-9223,journal,American Society of Mechanical Engineers,,,,,,,,,,
journal:S140251998,journal,,Journal of Biological Chemistry,,,S140251998,,,Journal of Biological Chemistry,0021-9258,journal,Elsevier BV,,,,,,,,,,
journal:S11622463,journal,,Journal of Biomedical Informatics,,,S11622463,,,Journal of Biomedical Informatics,1532-0464,journal,Elsevier BV,,,,,,,,,,
journal:S181390377,journal,,Journal of Biomolecular NMR,,,S181390377,,,Journal of Biomolecular NMR,0925-2738,journal,Springer Science+Business Media,,,,,,,,,,
journal:S189701308,journal,,Journal of Chemical Theory and Computation,,,S189701308,,,Journal of Chemical Theory and Computation,1549-9618,journal,American Chemical Society,,,,,,,,,,
journal:S67905653,journal,,Journal of Chiropractic Medicine,,,S67905653,,,Journal of Chiropractic Medicine,1556-3707,journal,Elsevier BV,,,,,,,,,,
journal:S69091592,journal,,Journal of Chronic Diseases,,,S69091592,,,Journal of Chronic Diseases,0021-9681,journal,Pergamon Press,,,,,,,,,,
journal:S64418186,journal,,Journal of Clinical Epidemiology,,,S64418186,,,Journal of Clinical Epidemiology,0895-4356,journal,Elsevier BV,,,,,,,,,,
journal:S18971317,journal,,Journal of Cognitive Psychotherapy,,,S18971317,,,Journal of Cognitive Psychotherapy,0889-8391,journal,Springer Nature,,,,,,,,,,
journal:S165473669,journal,,Journal of Computational and Applied Mathematics,,,S165473669,,,Journal of Computational and Applied Mathematics,0377-0427,journal,Elsevier BV,,,,,,,,,,
journal:S78571599,journal,,Journal of Computational Biology,,,S78571599,,,Journal of Computational Biology,1066-5277,journal,"Mary Ann Liebert, Inc.",,,,,,,,,,
journal:S21117631,journal,,Journal of Computational Chemistry,,,S21117631,,,Journal of Computational Chemistry,0192-8651,journal,Wiley,,,,,,,,,,
journal:S148709879,journal,,Journal of Computational Physics,,,S148709879,,,Journal of Computational Physics,0021-9991,journal,Elsevier BV,,,,,,,,,,
journal:S141020589,journal,,Journal of Computer and System Sciences,,,S141020589,,,Journal of Computer and System Sciences,0022-0000,journal,Elsevier BV,,,,,,,,,,
journal:S30594836,journal,,Journal of Computer-Mediated Communication,,,S30594836,,,Journal of Computer-Mediated Communication,1083-6101,journal,Wiley,,,,,,,,,,
journal:S28349394,journal,,Journal of Dairy Science,,,S28349394,,,Journal of Dairy Science,0022-0302,journal,Elsevier BV,,,,,,,,,,
journal:S127742747,journal,,Journal of Econometrics,,,S127742747,,,Journal of Econometrics,0304-4076,journal,Elsevier BV,,,,,,,,,,
journal:S44585919,journal,,Journal of Economic Dynamics and Control,,,S44585919,,,Journal of Economic Dynamics and Control,0165-1889,journal,Elsevier BV,,,,,,,,,,
journal:S146976949,journal,,Journal of Economic Entomology,,,S146976949,,,Journal of Economic Entomology,0022-0493,journal,Oxford University Press,,,,,,,,,,
journal:S158511090,journal,,Journal of Electronic Imaging,,,S158511090,,,Journal of Electronic Imaging,1017-9909,journal,SPIE,,,,,,,,,,
journal:S32271328,journal,,Journal of Environmental Psychology,,,S32271328,,,Journal of Environmental Psychology,0272-4944,journal,Elsevier BV,,,,,,,,,,
journal:S4210168021,journal,,Journal of Experimental Psychology,,,S4210168021,,,Journal of Experimental Psychology,0022-1015,journal,American Psychological Association,,,,,,,,,,
journal:S149240962,journal,,Journal of Financial Economics,,,S149240962,,,Journal of Financial Economics,0304-405X,journal,Elsevier BV,,,,,,,,,,
journal:S116608325,journal,,Journal of General Internal Medicine,,,S116608325,,,Journal of General Internal Medicine,0884-8734,journal,Springer Science+Business Media,,,,,,,,,,
journal:S115925768,journal,,Journal of Global Optimization,,,S115925768,,,Journal of Global Optimization,0925-5001,journal,Springer Science+Business Media,,,,,,,,,,
journal:S122290859,journal,,Journal of Health and Social Behavior,,,S122290859,,,Journal of Health and Social Behavior,0022-1465,journal,SAGE Publishing,,,,,,,,,,
journal:S55737203,journal,,Journal of Hydrology,,,S55737203,,,Journal of Hydrology,0022-1694,journal,Elsevier BV,,,,,,,,,,
journal:S201669150,journal,,Journal of Immunological Methods,,,S201669150,,,Journal of Immunological Methods,0022-1759,journal,Elsevier BV,,,,,,,,,,
journal:S19366293,journal,,Journal of Japan Society for Fuzzy Theory and Intelligent Informatics,,,S19366293,,,Journal of Japan Society for Fuzzy Theory and Intelligent Informatics,1347-7986,journal,Japan Society for Fuzzy Theory and Intelligent Informatics,,,,,,,,,,
journal:S118988714,journal,,Journal of Machine Learning Research,,,S118988714,,,Journal of Machine Learning Research,1532-4435,journal,The MIT Press,,,,,,,,,,
journal:S122767448,journal,,Journal of Management,,,S122767448,,,Journal of Management,0149-2063,journal,SAGE Publishing,,,,,,,,,,
journal:S142990027,journal,,Journal of Marketing,,,S142990027,,,Journal of Marketing,0022-2429,journal,SAGE Publishing,,,,,,,,,,
journal:S119950638,journal,,Journal of Marketing Research,,,S119950638,,,Journal of Marketing Research,0022-2437,journal,SAGE Publishing,,,,,,,,,,
journal:S19730638,journal,,Journal of materials research/Pratt's guide to venture capital sources,,,S19730638,,,Journal of materials research/Pratt's guide to venture capital sources,0884-1616,journal,Springer Nature,,,,,,,,,,
journal:S46058472,journal,,Journal of Molecular Biology,,,S46058472,,,Journal of Molecular Biology,0022-2836,journal,Elsevier BV,,,,,,,,,,
journal:S144184862,journal,,Journal of Molecular Evolution,,,S144184862,,,Journal of Molecular Evolution,0022-2844,journal,Springer Science+Business Media,,,,,,,,,,
journal:S162544196,journal,,Journal of Molecular Graphics,,,S162544196,,,Journal of Molecular Graphics,0263-7855,journal,Elsevier BV,,,,,,,,,,
journal:S189140625,journal,,Journal of Molecular Liquids,,,S189140625,,,Journal of Molecular Liquids,0167-7322,journal,Elsevier BV,,,,,,,,,,
journal:S134773490,journal,,Journal of Neurology Neurosurgery & Psychiatry,,,S134773490,,,Journal of Neurology Neurosurgery & Psychiatry,0022-3050,journal,BMJ,,,,,,,,,,
journal:S132751470,journal,,Journal of Neuroscience Methods,,,S132751470,,,Journal of Neuroscience Methods,0165-0270,journal,Elsevier BV,,,,,,,,,,
journal:S29984966,journal,,Journal of Personality and Social Psychology,,,S29984966,,,Journal of Personality and Social Psychology,0022-3514,journal,American Psychological Association,,,,,,,,,,
journal:S190924190,journal,,Journal of Physics Condensed Matter,,,S190924190,,,Journal of Physics Condensed Matter,0953-8984,journal,IOP Publishing,,,,,,,,,,
journal:S25370267,journal,,Journal of Policy Analysis and Management,,,S25370267,,,Journal of Policy Analysis and Management,0276-8739,journal,Wiley,,,,,,,,,,
journal:S95323914,journal,,Journal of Political Economy,,,S95323914,,,Journal of Political Economy,0022-3808,journal,University of Chicago Press,,,,,,,,,,
journal:S160879026,journal,,Journal of Psychiatric Research,,,S160879026,,,Journal of Psychiatric Research,0022-3956,journal,Elsevier BV,,,,,,,,,,
journal:S167943036,journal,,Journal of Statistical Mechanics Theory and Experiment,,,S167943036,,,Journal of Statistical Mechanics Theory and Experiment,1742-5468,journal,Institute of Physics,,,,,,,,,,
journal:S167961193,journal,,Journal of Statistical Software,,,S167961193,,,Journal of Statistical Software,1548-7660,journal,Foundation for Open Access Statistics,,,,,,,,,,
journal:S114484406,journal,,Journal of Synchrotron Radiation,,,S114484406,,,Journal of Synchrotron Radiation,0909-0495,journal,Wiley,,,,,,,,,,
journal:S92522684,journal,,Journal of the Academy of Marketing Science,,,S92522684,,,Journal of the Academy of Marketing Science,0092-0703,journal,Springer Science+Business Media,,,,,,,,,,
journal:S111155417,journal,,Journal of the American Chemical Society,,,S111155417,,,Journal of the American Chemical Society,0002-7863,journal,American Chemical Society,,,,,,,,,,
journal:S150273397,journal,,Journal of the American Dietetic Association,,,S150273397,,,Journal of the American Dietetic Association,0002-8223,journal,Elsevier BV,,,,,,,,,,
journal:S204183829,journal,,Journal of the American Geriatrics Society,,,S204183829,,,Journal of the American Geriatrics Society,0002-8614,journal,Wiley,,,,,,,,,,
journal:S185321339,journal,,Journal of the American Society of Echocardiography,,,S185321339,,,Journal of the American Society of Echocardiography,0894-7317,journal,Elsevier BV,,,,,,,,,,
journal:S4394736638,journal,,Journal of the American Statistical Association,,,S4394736638,,,Journal of the American Statistical Association,0162-1459,journal,,,,,,,,,,,
journal:S131264402,journal,,Journal of the Atmospheric Sciences,,,S131264402,,,Journal of the Atmospheric Sciences,0022-4928,journal,American Meteorological Society,,,,,,,,,,
