id,publication_id,person_id,institution_id,institution_name,country_code,institution_type,raw_affiliation,latitude,longitude
4985,W2257979135,A5049659586,I4210113297,Google (United Kingdom),GB,company,,,
4986,W2257979135,A5049659586,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4987,W2257979135,A5049659586,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4988,W2257979135,A5034960578,I4210090411,DeepMind (United Kingdom),GB,company,,,
4989,W2257979135,A5034960578,I4210113297,Google (United Kingdom),GB,company,,,
4990,W2257979135,A5034960578,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4991,W2257979135,A5034960578,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4992,W2257979135,A5077188995,I4210090411,DeepMind (United Kingdom),GB,company,,,
4993,W2257979135,A5077188995,I4210113297,Google (United Kingdom),GB,company,,,
4994,W2257979135,A5077188995,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
4995,W2257979135,A5077188995,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
4996,W2257979135,A5058201889,I1291425158,Google (United States),US,company,,,
4997,W2257979135,A5058201889,,,,,"Google, 1600 Amphitheatre Parkway, Mountain View, California 94043, USA",,
4998,W2257979135,A5058201889,,,,,"Google, 1600 Amphitheatre Parkway, Mountain View, California, 94043, USA",,
4999,W2257979135,A5059729571,I4210113297,Google (United Kingdom),GB,company,,,
5000,W2257979135,A5059729571,I4210090411,DeepMind (United Kingdom),GB,company,,,
5001,W2257979135,A5059729571,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
5002,W2257979135,A5059729571,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
5003,W2257979135,A5006446297,I1291425158,Google (United States),US,company,,,
5004,W2257979135,A5006446297,,,,,"Google, 1600 Amphitheatre Parkway, Mountain View, California 94043, USA",,
5005,W2257979135,A5006446297,,,,,"Google, 1600 Amphitheatre Parkway, Mountain View, California, 94043, USA",,
5006,W2257979135,A5066294254,I4210113297,Google (United Kingdom),GB,company,,,
5007,W2257979135,A5066294254,I4210090411,DeepMind (United Kingdom),GB,company,,,
5008,W2257979135,A5066294254,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
5009,W2257979135,A5066294254,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
5010,W2257979135,A5059103439,I4210113297,Google (United Kingdom),GB,company,,,
5011,W2257979135,A5059103439,I4210090411,DeepMind (United Kingdom),GB,company,,,
5012,W2257979135,A5059103439,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
5013,W2257979135,A5059103439,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
5014,W2257979135,A5090341705,I4210113297,Google (United Kingdom),GB,company,,,
5015,W2257979135,A5090341705,I4210090411,DeepMind (United Kingdom),GB,company,,,
5016,W2257979135,A5090341705,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
5017,W2257979135,A5090341705,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
5018,W2257979135,A5051619646,I4210113297,Google (United Kingdom),GB,company,,,
5019,W2257979135,A5051619646,I4210090411,DeepMind (United Kingdom),GB,company,,,
5020,W2257979135,A5051619646,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
5021,W2257979135,A5051619646,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
5022,W2257979135,A5005349213,I4210090411,DeepMind (United Kingdom),GB,company,,,
5023,W2257979135,A5005349213,I4210113297,Google (United Kingdom),GB,company,,,
5024,W2257979135,A5005349213,,,,,"Google DeepMind, 5 New Street Square, London EC4A 3TW, UK",,
5025,W2257979135,A5005349213,,,,,"Google DeepMind, 5 New Street Square, London, EC4A 3TW, UK",,
5026,W2104549677,W2104549677-person-0,I129975664,Albert Einstein College of Medicine,US,education,,,
5027,W2104549677,W2104549677-person-0,,,,,"Department of Genetics, Albert Einstein College of Medicine, Bronx, 10461, New York, USA",,
5028,W2104549677,W2104549677-person-1,I129975664,Albert Einstein College of Medicine,US,education,,,
5029,W2104549677,W2104549677-person-1,I27837315,University of Michigan,US,education,,,
5030,W2104549677,W2104549677-person-1,,,,,"Department of Genetics, Albert Einstein College of Medicine, Bronx, 10461, New York, USA",,
5031,W2104549677,W2104549677-person-1,,,,,"Center for Statistical Genetics, Biostatistics, University of Michigan, Ann Arbor, 48109, Michigan, USA",,
5032,W2104549677,W2104549677-person-2,I27837315,University of Michigan,US,education,,,
5033,W2104549677,W2104549677-person-2,I61970326,Vertex Pharmaceuticals (United States),US,company,,,
5034,W2104549677,W2104549677-person-2,,,,,"Center for Statistical Genetics, Biostatistics, University of Michigan, Ann Arbor, 48109, Michigan, USA",,
5035,W2104549677,W2104549677-person-2,,,,,"Vertex Pharmaceuticals, Boston, 02210, Massachusetts, USA",,
5036,W2104549677,W2104549677-person-3,I2802476451,Wellcome Sanger Institute,GB,nonprofit,,,
5037,W2104549677,W2104549677-person-3,I61970326,Vertex Pharmaceuticals (United States),US,company,,,
5038,W2104549677,W2104549677-person-3,,,,,"Vertex Pharmaceuticals, Boston, 02210, Massachusetts, USA",,
5039,W2104549677,W2104549677-person-3,,,,,"Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Cambridge, CB10 1SA, UK",,
5040,W2104549677,A5082040351,I27837315,University of Michigan,US,education,,,
5041,W2104549677,A5082040351,I2802476451,Wellcome Sanger Institute,GB,nonprofit,,,
5042,W2104549677,A5082040351,,,,,"Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Cambridge, CB10 1SA, UK",,
5043,W2104549677,A5082040351,,,,,"Center for Statistical Genetics, Biostatistics, University of Michigan, Ann Arbor, 48109, Michigan, USA",,
5044,W2104549677,W2104549677-person-5,I27837315,University of Michigan,US,education,,,
5045,W2104549677,W2104549677-person-5,I4210113899,Illumina (United Kingdom),GB,company,,,
5046,W2104549677,W2104549677-person-5,,,,,"Center for Statistical Genetics, Biostatistics, University of Michigan, Ann Arbor, 48109, Michigan, USA",,
5047,W2104549677,W2104549677-person-5,,,,,"Illumina United Kingdom, Chesterford Research Park, Little Chesterford, Nr Saffron Walden, CB10 1XL, Essex, UK",,
5048,W2104549677,W2104549677-person-6,I145311948,Johns Hopkins University,US,education,,,
5049,W2104549677,W2104549677-person-6,I2799853436,Johns Hopkins Medicine,US,healthcare,,,
5050,W2104549677,W2104549677-person-6,I4210113899,Illumina (United Kingdom),GB,company,,,
5051,W2104549677,W2104549677-person-6,,,,,"Illumina United Kingdom, Chesterford Research Park, Little Chesterford, Nr Saffron Walden, CB10 1XL, Essex, UK",,
5052,W2104549677,W2104549677-person-6,,,,,"McKusick-Nathans Institute of Genetic Medicine, Johns Hopkins University School of Medicine, Baltimore, 21205, Maryland, USA",,
5053,W2104549677,W2104549677-person-7,I145311948,Johns Hopkins University,US,education,,,
5054,W2104549677,W2104549677-person-7,I205783295,Cornell University,US,education,,,
5055,W2104549677,W2104549677-person-7,I2799853436,Johns Hopkins Medicine,US,healthcare,,,
5056,W2104549677,W2104549677-person-7,,,,,"McKusick-Nathans Institute of Genetic Medicine, Johns Hopkins University School of Medicine, Baltimore, 21205, Maryland, USA",,
5057,W2104549677,W2104549677-person-7,,,,,"Center for Comparative and Population Genomics, Cornell University, Ithaca, 14850, New York, USA",,
5058,W2104549677,W2104549677-person-8,I1336263701,Centre for Human Genetics,GB,facility,,,
5059,W2104549677,W2104549677-person-8,I205783295,Cornell University,US,education,,,
5060,W2104549677,W2104549677-person-8,I40120149,University of Oxford,GB,education,,,
5061,W2104549677,W2104549677-person-8,,,,,"Center for Comparative and Population Genomics, Cornell University, Ithaca, 14850, New York, USA",,
5062,W2104549677,W2104549677-person-8,,,,,"Wellcome Trust Centre for Human Genetics, University of Oxford, Oxford, OX3 7BN, UK",,
5063,W2104549677,W2104549677-person-8,,,,,"Department of Statistics, University of Oxford, Oxford, OX1 3TG, UK",,
5064,W2104549677,A5077722090,I1336263701,Centre for Human Genetics,GB,facility,,,
5065,W2104549677,A5077722090,I1344073410,Howard Hughes Medical Institute,US,facility,,,
5066,W2104549677,A5077722090,I201448701,University of Washington,US,education,,,
5067,W2104549677,A5077722090,I40120149,University of Oxford,GB,education,,,
5068,W2104549677,A5077722090,,,,,"Department of Statistics, University of Oxford, Oxford, OX1 3TG, UK",,
5069,W2104549677,A5077722090,,,,,"Wellcome Trust Centre for Human Genetics, University of Oxford, Oxford, OX3 7BN, UK",,
5070,W2104549677,A5077722090,,,,,"Department of Genome Sciences, University of Washington School of Medicine, Seattle, 98195, Washington, USA",,
5071,W2104549677,A5077722090,,,,,"Howard Hughes Medical Institute, University of Washington, Seattle, 98195, Washington, USA",,
5072,W2104549677,W2104549677-person-10,I1303153112,European Bioinformatics Institute,GB,facility,,,
5073,W2104549677,W2104549677-person-10,I1344073410,Howard Hughes Medical Institute,US,facility,,,
5074,W2104549677,W2104549677-person-10,I201448701,University of Washington,US,education,,,
5075,W2104549677,W2104549677-person-10,,,,,"Department of Genome Sciences, University of Washington School of Medicine, Seattle, 98195, Washington, USA",,
5076,W2104549677,W2104549677-person-10,,,,,"Howard Hughes Medical Institute, University of Washington, Seattle, 98195, Washington, USA",,
5077,W2104549677,W2104549677-person-10,,,,,"European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK",,
5078,W2104549677,A5006816272,I107606265,Broad Institute,US,nonprofit,,,
5079,W2104549677,A5006816272,I1303153112,European Bioinformatics Institute,GB,facility,,,
5080,W2104549677,A5006816272,,,,,"European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK",,
5081,W2104549677,A5006816272,,,,,"The Broad Institute of MIT and Harvard, 7 Cambridge Center, Cambridge, 02142, Massachusetts, USA",,
5082,W2104549677,W2104549677-person-12,I107606265,Broad Institute,US,nonprofit,,,
5083,W2104549677,W2104549677-person-12,I181547552,Baylor College of Medicine,US,education,,,
5084,W2104549677,W2104549677-person-12,I4210162370,Baylor Genetics,US,facility,,,
5085,W2104549677,W2104549677-person-12,,,,,"The Broad Institute of MIT and Harvard, 7 Cambridge Center, Cambridge, 02142, Massachusetts, USA",,
5086,W2104549677,W2104549677-person-12,,,,,"Baylor College of Medicine, Human Genome Sequencing Center, Houston, 77030, Texas, USA",,
5087,W2104549677,W2104549677-person-13,I1299303238,National Institutes of Health,US,government,,,
5088,W2104549677,W2104549677-person-13,I181547552,Baylor College of Medicine,US,education,,,
5089,W2104549677,W2104549677-person-13,I4210090236,National Human Genome Research Institute,US,facility,,,
5090,W2104549677,W2104549677-person-13,I4210162370,Baylor Genetics,US,facility,,,
5091,W2104549677,W2104549677-person-13,,,,,"Baylor College of Medicine, Human Genome Sequencing Center, Houston, 77030, Texas, USA",,
5092,W2104549677,W2104549677-person-13,,,,,"US National Institutes of Health, National Human Genome Research Institute, 31 Center Drive, Bethesda, 20892, Maryland, USA",,
5093,W2104549677,A5107829546,I1299303238,National Institutes of Health,US,government,,,
5094,W2104549677,A5107829546,I2802476451,Wellcome Sanger Institute,GB,nonprofit,,,
5095,W2104549677,A5107829546,I4210090236,National Human Genome Research Institute,US,facility,,,
5096,W2104549677,A5107829546,,,,,"US National Institutes of Health, National Human Genome Research Institute, 31 Center Drive, Bethesda, 20892, Maryland, USA",,
5097,W2104549677,A5107829546,,,,,"Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Cambridge, CB10 1SA, UK",,
5098,W2104549677,A5068997042,I2802476451,Wellcome Sanger Institute,GB,nonprofit,,,
5099,W2104549677,A5068997042,I5023651,McGill University,CA,education,,,
5100,W2104549677,A5068997042,,,,,"Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Cambridge, CB10 1SA, UK",,
5101,W2104549677,A5068997042,,,,,"Centre of Genomics and Policy, McGill University, Montreal, H3A 1A4, Quebec, Canada",,
5102,W2104549677,W2104549677-person-16,I1303153112,European Bioinformatics Institute,GB,facility,,,
5103,W2104549677,W2104549677-person-16,I4210138560,European Molecular Biology Laboratory,DE,government,,,
5104,W2104549677,W2104549677-person-16,I5023651,McGill University,CA,education,,,
5105,W2104549677,W2104549677-person-16,,,,,"Centre of Genomics and Policy, McGill University, Montreal, H3A 1A4, Quebec, Canada",,
5106,W2104549677,W2104549677-person-16,,,,,"European Molecular Biology Laboratory, Genome Biology Research Unit, Meyerhofstr. 1, Heidelberg, Germany",,
5107,W2104549677,W2104549677-person-16,,,,,"European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK",,
5108,W2104549677,A5071136927,I107606265,Broad Institute,US,nonprofit,,,
5109,W2104549677,A5071136927,I1303153112,European Bioinformatics Institute,GB,facility,,,
5110,W2104549677,A5071136927,I4210138560,European Molecular Biology Laboratory,DE,government,,,
5111,W2104549677,A5071136927,,,,,"European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK",,
5112,W2104549677,A5071136927,,,,,"European Molecular Biology Laboratory, Genome Biology Research Unit, Meyerhofstr. 1, Heidelberg, Germany",,
5113,W2104549677,A5071136927,,,,,"The Broad Institute of MIT and Harvard, 7 Cambridge Center, Cambridge, 02142, Massachusetts, USA",,
5114,W2104549677,A5020748592,I107606265,Broad Institute,US,nonprofit,,,
5115,W2104549677,A5020748592,I138925566,Ewha Womans University,KR,education,,,
5116,W2104549677,A5020748592,I4210115256,Jackson Laboratory,US,nonprofit,,,
5117,W2104549677,A5020748592,,,,,"The Broad Institute of MIT and Harvard, 7 Cambridge Center, Cambridge, 02142, Massachusetts, USA",,
5118,W2104549677,A5020748592,,,,,"Department of Life Sciences, Ewha Womans University, Ewhayeodae-gil, Seodaemun-gu, Seoul, South Korea, 120-750",,
5119,W2104549677,A5020748592,,,,,"The Jackson Laboratory for Genomic Medicine, 10 Discovery Drive, Farmington, 06032, Connecticut, USA",,
5120,W2104549677,A5100716198,I138925566,Ewha Womans University,KR,education,,,
5121,W2104549677,A5100716198,I4210115256,Jackson Laboratory,US,nonprofit,,,
5122,W2104549677,A5100716198,I4210142260,Max Planck Institute for Molecular Genetics,DE,facility,,,
5123,W2104549677,A5100716198,,,,,"Department of Life Sciences, Ewha Womans University, Ewhayeodae-gil, Seodaemun-gu, Seoul, South Korea, 120-750",,
5124,W2104549677,A5100716198,,,,,"The Jackson Laboratory for Genomic Medicine, 10 Discovery Drive, Farmington, 06032, Connecticut, USA",,
5125,W2104549677,A5100716198,,,,,"Max Planck Institute for Molecular Genetics, D-14195 Berlin-Dahlem, Germany",,
5126,W2104549677,A5019720850,I4210140143,Dynamic Systems (United States),US,company,,,
5127,W2104549677,A5019720850,I4210142260,Max Planck Institute for Molecular Genetics,DE,facility,,,
5128,W2104549677,A5019720850,,,,,"Dahlem Centre for Genome Research and Medical Systems Biology, D-14195 Berlin-Dahlem, Germany",,
5129,W2104549677,A5019720850,,,,,"Max Planck Institute for Molecular Genetics, D-14195 Berlin-Dahlem, Germany",,
5130,W2104549677,A5019720850,,,,,"McDonnell Genome Institute at Washington University, Washington University School of Medicine, St Louis, 63108, Missouri, USA",,
5131,W2104549677,A5054642128,I223532165,University of Utah,US,education,,,
5132,W2104549677,A5054642128,I4210159452,Star Center,US,nonprofit,,,
5133,W2104549677,A5054642128,,,,,"McDonnell Genome Institute at Washington University, Washington University School of Medicine, St Louis, 63108, Missouri, USA",,
5134,W2104549677,A5054642128,,,,,"USTAR Center for Genetic Discovery & Department of Human Genetics, University of Utah School of Medicine, Salt Lake City, 84112, Utah, USA",,
5135,W2104549677,A5000369565,I1336263701,Centre for Human Genetics,GB,facility,,,
5136,W2104549677,A5000369565,I223532165,University of Utah,US,education,,,
5137,W2104549677,A5000369565,I40120149,University of Oxford,GB,education,,,
5138,W2104549677,A5000369565,I4210159452,Star Center,US,nonprofit,,,
5139,W2104549677,A5000369565,,,,,"USTAR Center for Genetic Discovery & Department of Human Genetics, University of Utah School of Medicine, Salt Lake City, 84112, Utah, USA",,
5140,W2104549677,A5000369565,,,,,"Department of Statistics, University of Oxford, Oxford, OX1 3TG, UK",,
